year,make,model,display_trim,bolt_pattern,center_bore_mm,thread_size,offset_min,offset_max,diameter_min,diameter_max,width_min,width_max,wheel_count,source,issue_types,issue_details
2025,"honda","accord","LX, Sport, EX, EX-L, Touring","5x114.3",64.1,"M12x1.5",45,55,17,19,7,8,3,"cache-import","sibling_aggregation","Multiple trims grouped: LX, Sport, EX, EX-L, Touring"
2025,"honda","civic","LX, Sport, EX, EX-L, Touring, Si","5x114.3",64.1,"M12x1.5",45,55,16,18,7,8,3,"cache-import","sibling_aggregation","Multiple trims grouped: LX, Sport, EX, EX-L, Touring, Si"
2025,"honda","cr-v","LX, EX, EX-L, Touring","5x114.3",64.1,"M12x1.5",40,55,17,19,7,8,5,"cache-import","sibling_aggregation","Multiple trims grouped: LX, EX, EX-L, Touring"
2025,"honda","hr-v","LX, Sport, EX, EX-L","5x114.3",64.1,"M12x1.5",45,55,17,18,7,7,2,"manual_seed_spec","sibling_aggregation","Multiple trims grouped: LX, Sport, EX, EX-L"
2025,"honda","odyssey","Base","5x120",64.1,"M14x1.5",40,55,18,19,7.5,8,2,"manual_seed_spec","plausible_shared","Multiple specs with reasonable spread"
2025,"honda","pilot","LX, EX, EX-L, Touring, Elite, TrailSport","5x120",64.1,"M12x1.5",40,55,18,21,7.5,9,5,"cache-import","sibling_aggregation","Multiple trims grouped: LX, EX, EX-L, Touring, Elite, TrailSport"
2025,"honda","ridgeline","Sport, RTL, RTL-E, Black Edition, TrailSport","5x120",64.1,"M14x1.5",35,50,18,20,8,8,2,"manual_seed_spec","sibling_aggregation","Multiple trims grouped: Sport, RTL, RTL-E, Black Edition, TrailSport"
2025,"hyundai","elantra","SE, SEL, N Line, Limited","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,3,"cache-import","sibling_aggregation","Multiple trims grouped: SE, SEL, N Line, Limited"
2025,"hyundai","ioniq-5","Base","5x114.3",67.1,"M14x1.5",35,50,19,20,8,8.5,2,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2025,"hyundai","kona","SE, SEL, N Line, Limited","5x114.3",67.1,"M12x1.5",40,52,17,18,7,7.5,2,"manual_seed_spec","sibling_aggregation","Multiple trims grouped: SE, SEL, N Line, Limited"
2025,"hyundai","palisade","SE, SEL, XRT, Limited, Calligraphy","5x114.3",67.1,"M12x1.5",40,55,18,20,7.5,8.5,2,"cache-import","sibling_aggregation","Multiple trims grouped: SE, SEL, XRT, Limited, Calligraphy"
2025,"hyundai","santa-fe","1.6 T-GDi HEV","5x114.3",67.1,"M12 x 1.5",49.5,54,18,21,7.5,8.5,4,"railway_import","exact_safe","Specs within expected ranges"
2025,"hyundai","santa-fe","SE, SEL, XRT, Limited, Calligraphy","5x114.3",67.1,"M12x1.5",45,55,17,20,7,8.5,4,"cache-import","sibling_aggregation","Multiple trims grouped: SE, SEL, XRT, Limited, Calligraphy"
2025,"hyundai","sonata","SE, SEL, SEL Plus, Limited, N Line","5x114.3",67.1,"M12x1.5",45,55,16,19,6.5,8,4,"cache-import","sibling_aggregation","Multiple trims grouped: SE, SEL, SEL Plus, Limited, N Line"
2025,"hyundai","tucson","SE, SEL, XRT, Limited, N Line","5x114.3",67.1,"M12x1.5",45,55,17,20,7,8.5,5,"cache-import","sibling_aggregation","Multiple trims grouped: SE, SEL, XRT, Limited, N Line"
2025,"hyundai","venue","SE, SEL, Limited","5x100",54.1,"M12x1.5",35,50,15,17,6,6.5,2,"manual_seed_spec","sibling_aggregation; min_diameter_below_oem; suspicious_bolt_pattern","Multiple trims grouped: SE, SEL, Limited; Min diameter 15"" < expected 16"" for 2025 venue; Bolt pattern 5x100 unexpected for hyundai (expected: 5x114.3, 5x120, 4x100, 4x114.3)"
2025,"infiniti","q50","Pure, Luxe, Sensory, Red Sport 400","5x114.3",66.1,"M12x1.25",30,50,17,19,7,8,3,"cache-import","sibling_aggregation","Multiple trims grouped: Pure, Luxe, Sensory, Red Sport 400"
2025,"infiniti","qx50","Pure, Luxe, Essential, Sensory, Autograph","5x114.3",66.1,"M12x1.25",35,55,19,20,8,8.5,2,"cache-import","sibling_aggregation","Multiple trims grouped: Pure, Luxe, Essential, Sensory, Autograph"
2025,"infiniti","qx60","Pure, Luxe, Sensory, Autograph","5x114.3",66.1,"M12x1.25",35,55,20,21,8.5,9,2,"cache-import","sibling_aggregation","Multiple trims grouped: Pure, Luxe, Sensory, Autograph"
2025,"infiniti","qx80","Luxe, Premium Select, Sensory","6x139.7",78.1,"M14x1.5",20,45,20,22,8,8.5,2,"cache-import","sibling_aggregation; suspicious_bolt_pattern","Multiple trims grouped: Luxe, Premium Select, Sensory; Bolt pattern 6x139.7 unexpected for infiniti (expected: 5x114.3, 5x120)"
2025,"jaguar","f-pace","Premium, Prestige, R-Dynamic, S, SVR","5x108",63.4,"M14x1.5",27,55,19,21,8.5,9,3,"api_import","sibling_aggregation","Multiple trims grouped: Premium, Prestige, R-Dynamic, S, SVR"
2025,"jaguar","f-type","Base","5x108",63.4,"M12x1.5",27,55,19,20,8.5,9,2,"api_import","plausible_shared","Multiple specs with reasonable spread"
2025,"jaguar","xe","Premium, Prestige, R-Dynamic, S","5x108",63.4,"M12x1.5",27,55,18,20,7.5,8.5,3,"api_import","sibling_aggregation","Multiple trims grouped: Premium, Prestige, R-Dynamic, S"
2025,"jaguar","xf","Premium, Prestige, R-Dynamic, S","5x108",63.4,"M12x1.5",27,55,,,,,0,"api_import","missing_wheel_specs; sibling_aggregation","No OEM wheel sizes defined; Multiple trims grouped: Premium, Prestige, R-Dynamic, S"
2025,"jeep","cherokee","Base","5x110",65.1,"M12x1.5",35,52,17,19,7,8,3,"cache-import","suspicious_bolt_pattern","Bolt pattern 5x110 unexpected for jeep (expected: 5x127, 5x114.3, 6x139.7, 5x5)"
2025,"jeep","compass","Sport, Latitude, Trailhawk, Limited, High Altitude","5x110",65.1,"M12x1.5",38,50,16,19,6.5,8,7,"cache-import","sibling_aggregation; suspicious_bolt_pattern","Multiple trims grouped: Sport, Latitude, Trailhawk, Limited, High Altitude; Bolt pattern 5x110 unexpected for jeep (expected: 5x127, 5x114.3, 6x139.7, 5x5)"
2025,"jeep","gladiator","3.6 Pentastar","5x127",71.6,"M14 x 1.5",37.17,44.45,17,20,7.5,8,5,"inherited_from_2020_SAME_GENERATION","exact_safe","Specs within expected ranges"
2025,"jeep","gladiator","Base","5x127",71.5,"M14x1.5",-25,45,17,20,7.5,8,5,"cache-import","exact_safe","Specs within expected ranges"
2025,"jeep","grand-cherokee","2.0 T4 PHEV","5x127",71.6,"M14 x 1.5",50,50,18,21,8,9,4,"railway_import","exact_safe","Specs within expected ranges"
2025,"jeep","grand-cherokee","4xe","5x127",71.5,"M14x1.5",-25,56.4,20,20,8,8,1,"generation_inherit","offset_range_too_broad","81.4mm offset spread (-25mm to 56.4mm)"
2025,"jeep","grand-cherokee","Altitude","5x127",71.5,"M14x1.5",-25,56.4,18,18,8,8,1,"generation_inherit","offset_range_too_broad","81.4mm offset spread (-25mm to 56.4mm)"
2025,"jeep","grand-cherokee","Base","5x127",71.5,"M14x1.5",35,56,18,21,7.5,9,3,"cache-import","exact_safe","Specs within expected ranges"
2025,"jeep","grand-cherokee","Laredo","5x127",71.5,"M14x1.5",-25,56.4,18,18,8,8,1,"generation_inherit","offset_range_too_broad","81.4mm offset spread (-25mm to 56.4mm)"
2025,"jeep","grand-cherokee","Limited","5x127",71.5,"M14x1.5",-25,56.4,18,18,8,8,1,"generation_inherit","offset_range_too_broad","81.4mm offset spread (-25mm to 56.4mm)"
2025,"jeep","grand-cherokee","Overland","5x127",71.5,"M14x1.5",-25,56.4,20,20,8,8,1,"generation_inherit","offset_range_too_broad","81.4mm offset spread (-25mm to 56.4mm)"
2025,"jeep","grand-cherokee","Summit","5x127",71.5,"M14x1.5",-25,56.4,21,21,8.5,8.5,1,"generation_inherit","offset_range_too_broad","81.4mm offset spread (-25mm to 56.4mm)"
2025,"jeep","grand-cherokee","Summit Reserve","5x127",71.5,"M14x1.5",-25,56.4,21,21,8.5,8.5,1,"generation_inherit","offset_range_too_broad","81.4mm offset spread (-25mm to 56.4mm)"
2025,"jeep","grand-cherokee","Trailhawk","5x127",71.5,"M14x1.5",-25,56.4,18,18,8,8,1,"generation_inherit","offset_range_too_broad","81.4mm offset spread (-25mm to 56.4mm)"
2025,"jeep","renegade","Sport, Latitude, Trailhawk, Limited","5x110",65.1,"M12x1.5",38,50,16,19,6.5,8,4,"cache-import","sibling_aggregation; suspicious_bolt_pattern","Multiple trims grouped: Sport, Latitude, Trailhawk, Limited; Bolt pattern 5x110 unexpected for jeep (expected: 5x127, 5x114.3, 6x139.7, 5x5)"
2025,"jeep","wrangler","4xe","5x127",71.5,"M14x1.5",-25,56.4,17,17,7.5,7.5,1,"cleanup_cache-import","offset_range_too_broad","81.4mm offset spread (-25mm to 56.4mm)"
2025,"jeep","wrangler","Base","5x127",71.5,"M14x1.5",-25,45,17,20,7.5,8,5,"cache-import","exact_safe","Specs within expected ranges"
2025,"jeep","wrangler","Rubicon","5x127",71.5,"M14x1.5",-25,56.4,17,17,7.5,7.5,1,"cleanup_cache-import","offset_range_too_broad","81.4mm offset spread (-25mm to 56.4mm)"
2025,"jeep","wrangler","Rubicon 392","5x127",71.5,"M14x1.5",-25,56.4,17,17,8,8,1,"cleanup_cache-import","offset_range_too_broad","81.4mm offset spread (-25mm to 56.4mm)"
2025,"jeep","wrangler","Sahara","5x127",71.5,"M14x1.5",-25,56.4,18,18,7.5,7.5,1,"cleanup_cache-import","offset_range_too_broad","81.4mm offset spread (-25mm to 56.4mm)"
2025,"jeep","wrangler","Sport","5x127",71.5,"M14x1.5",-25,56.4,17,17,7.5,7.5,1,"cleanup_cache-import","offset_range_too_broad","81.4mm offset spread (-25mm to 56.4mm)"
2025,"jeep","wrangler","Sport S","5x127",71.5,"M14x1.5",-25,56.4,17,17,7.5,7.5,1,"cleanup_cache-import","offset_range_too_broad","81.4mm offset spread (-25mm to 56.4mm)"
2025,"jeep","wrangler","Willys","5x127",71.5,"M14x1.5",-25,56.4,17,17,7.5,7.5,1,"cleanup_cache-import","offset_range_too_broad","81.4mm offset spread (-25mm to 56.4mm)"
2025,"kia","carnival","EX/SX/SX Prestige","5x114.3",67.1,"M12x1.5",40,50,19,19,7.5,7.5,1,"batch6-minivans-evs","exact_safe","Single exact wheel spec"
2025,"kia","carnival","LX/LXS","5x114.3",67.1,"M12x1.5",40,50,17,17,7,7,1,"batch6-minivans-evs","exact_safe","Single exact wheel spec"
2025,"kia","ev6","Light, Standard, Wind, GT-Line, GT","5x114.3",67.1,"M14x1.5",35,50,19,21,8,9,3,"cache-import","sibling_aggregation","Multiple trims grouped: Light, Standard, Wind, GT-Line, GT"
2025,"kia","forte","FE, LXS, GT-Line, GT","5x114.3",67.1,"M12x1.5",45,55,15,19,6,8,6,"cache-import","sibling_aggregation; min_diameter_below_oem","Multiple trims grouped: FE, LXS, GT-Line, GT; Min diameter 15"" < expected 16"" for 2025 forte"
2025,"kia","k5","LX, LXS, GT-Line, EX, GT","5x114.3",67.1,"M12x1.5",45,55,16,19,6.5,8,4,"cache-import","sibling_aggregation","Multiple trims grouped: LX, LXS, GT-Line, EX, GT"
2025,"kia","niro","LX, EX, EX Premium, SX Touring","5x114.3",67.1,"M12x1.5",40,52,16,18,6.5,7.5,2,"manual_seed_spec","sibling_aggregation","Multiple trims grouped: LX, EX, EX Premium, SX Touring"
2025,"kia","rio","LX/S/EX","4x100",54.1,"M12x1.5",35,50,15,17,6,7,2,"batch7-subcompacts-final","plausible_shared","Multiple specs with reasonable spread"
2025,"kia","sorento","LX, S, EX, SX, SX Prestige, X-Line","5x114.3",67.1,"M12x1.5",45,55,17,20,7,8.5,4,"cache-import","sibling_aggregation","Multiple trims grouped: LX, S, EX, SX, SX Prestige, X-Line"
2025,"kia","soul","LX, S, GT-Line, EX, Turbo","5x114.3",67.1,"M12x1.5",40,52,16,18,6.5,7.5,3,"manual_seed_spec","sibling_aggregation","Multiple trims grouped: LX, S, GT-Line, EX, Turbo"
2025,"kia","sportage","LX, EX, SX, SX Turbo, X-Line, X-Pro","5x114.3",67.1,"M12x1.5",45,55,17,20,7,8.5,5,"cache-import","sibling_aggregation","Multiple trims grouped: LX, EX, SX, SX Turbo, X-Line, X-Pro"
2025,"kia","telluride","LX, S, EX, SX, SX Prestige, X-Line, X-Pro","5x114.3",67.1,"M12x1.5",40,55,18,21,7.5,8,4,"cache-import","sibling_aggregation","Multiple trims grouped: LX, S, EX, SX, SX Prestige, X-Line, X-Pro"
2025,"lamborghini","urus","Urus/Urus S/Urus Performante","5x112",66.5,"M14x1.5",15,35,21,23,10.5,12.5,2,"generation","plausible_shared","Multiple specs with reasonable spread"
2025,"land-rover","defender","90, 110, 130, S, SE, X, V8","5x120",72.6,"M14x1.5",12,58,18,22,8,9,4,"api_import","sibling_aggregation","Multiple trims grouped: 90, 110, 130, S, SE, X, V8"
2025,"land-rover","discovery","S, SE, HSE, HSE Luxury","5x120",72.6,"M14x1.5",12,58,19,22,8,9.5,4,"api_import","sibling_aggregation","Multiple trims grouped: S, SE, HSE, HSE Luxury"
2025,"land-rover","range-rover","SE, HSE, Autobiography, SV Autobiography, SVAutobiography Dynamic","5x120",72.6,"M14x1.5",12,58,21,23,9.5,10,3,"api_import","sibling_aggregation","Multiple trims grouped: SE, HSE, Autobiography, SV Autobiography, SVAutobiography Dynamic"
2025,"land-rover","range-rover-evoque","S, SE, Dynamic SE, Autobiography","5x108",63.4,"M12x1.5",27,58.5,,,,,0,"api_import","missing_wheel_specs; sibling_aggregation; suspicious_bolt_pattern","No OEM wheel sizes defined; Multiple trims grouped: S, SE, Dynamic SE, Autobiography; Bolt pattern 5x108 unexpected for land-rover (expected: 5x120)"
2025,"lexus","es","ES 250, ES 300h, ES 350, F Sport","5x114.3",60.1,"M12x1.5",35,55,17,19,7,8,5,"cache-import","sibling_aggregation","Multiple trims grouped: ES 250, ES 300h, ES 350, F Sport"
2025,"lexus","gx","GX 460, GX 550, Premium, Luxury, Overtrail","6x139.7",106.1,"M14x1.5",15,40,18,22,7.5,8,2,"cache-import","sibling_aggregation; suspicious_bolt_pattern","Multiple trims grouped: GX 460, GX 550, Premium, Luxury, Overtrail; Bolt pattern 6x139.7 unexpected for lexus (expected: 5x114.3, 5x120, 5x150)"
2025,"lexus","is","IS 300, IS 350, IS 500, F Sport","5x114.3",60.1,"M12x1.5",38,55,18,19,7.5,8,2,"cache-import","sibling_aggregation","Multiple trims grouped: IS 300, IS 350, IS 500, F Sport"
2025,"lexus","ls","LS 500, LS 500h, F Sport","5x120",60.1,"M14x1.5",35,55,19,20,8,8.5,2,"cache-import","sibling_aggregation","Multiple trims grouped: LS 500, LS 500h, F Sport"
2025,"lexus","lx","LX 570, LX 600, F Sport, Ultra Luxury","5x150",110.1,"M14x1.5",40,60,18,22,7.5,8.5,3,"cache-import","sibling_aggregation","Multiple trims grouped: LX 570, LX 600, F Sport, Ultra Luxury"
2025,"lexus","nx","NX 250, NX 350, NX 350h, NX 450h+, F Sport","5x114.3",60.1,"M12x1.5",35,50,18,20,7.5,8.5,2,"cache-import","sibling_aggregation","Multiple trims grouped: NX 250, NX 350, NX 350h, NX 450h+, F Sport"
2025,"lexus","rx","RX 350, RX 350L, RX 450h, RX 500h, F Sport","5x114.3",60.1,"M12x1.5",35,55,19,21,8,9,3,"cache-import","sibling_aggregation","Multiple trims grouped: RX 350, RX 350L, RX 450h, RX 500h, F Sport"
2025,"lincoln","aviator","Standard, Reserve, Grand Touring, Black Label","5x114.3",63.4,"M14x1.5",37.5,44,20,22,8,9,3,"generation-baseline","sibling_aggregation","Multiple trims grouped: Standard, Reserve, Grand Touring, Black Label"
2025,"lincoln","corsair","Base","5x108",63.4,"M12x1.5",47.5,52.5,18,20,7.5,8.5,5,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"lincoln","nautilus","Standard, Reserve, Black Label","5x108",63.4,"M12x1.5",47.5,52.5,19,21,8,9,3,"generation-baseline","sibling_aggregation","Multiple trims grouped: Standard, Reserve, Black Label"
2025,"lincoln","navigator","Standard, Reserve, Black Label","6x135",87.1,"M14x1.5",25,46,20,24,8,9.5,5,"generation-baseline","sibling_aggregation","Multiple trims grouped: Standard, Reserve, Black Label"
2025,"lotus","emira","Emira","5x114.3",60.1,"M12x1.5",35,50,20,20,9,11,2,"generation","plausible_shared","Multiple specs with reasonable spread"
2025,"maserati","granturismo","M175 (2nd Gen)","5x114.3",67.1,"M14x1.5",35,52,20,21,9.5,11,2,"generation","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-30","Base, Select, Preferred, Carbon Edition, Premium, Turbo","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","sibling_aggregation","Multiple trims grouped: Base, Select, Preferred, Carbon Edition, Premium, Turbo"
2025,"mazda","cx-30","Carbon Edition","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-30","Preferred","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-30","Premium","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-30","Select","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-30","Turbo","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-30","Turbo Premium","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-30","Turbo Premium Plus","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-5","Carbon Edition","5x114.3",67.1,"M12x1.5",45,55,17,19,7,8,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-5","Preferred","5x114.3",67.1,"M12x1.5",45,55,17,19,7,8,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-5","Premium","5x114.3",67.1,"M12x1.5",45,55,17,19,7,8,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-5","Premium Plus","5x114.3",67.1,"M12x1.5",45,55,17,19,7,8,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-5","Signature","5x114.3",67.1,"M12x1.5",45,55,17,19,7,8,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-5","Sport","5x114.3",67.1,"M12x1.5",45,55,17,19,7,8,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-5","Touring","5x114.3",67.1,"M12x1.5",45,55,17,19,7,8,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-5","Turbo","5x114.3",67.1,"M12x1.5",45,55,17,19,7,8,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-50","S","5x114.3",67.1,"M12x1.5",40,50,17,20,7,8.5,3,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mazda","cx-50","S Preferred","5x114.3",67.1,"M12x1.5",40,50,17,20,7,8.5,3,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mazda","cx-50","S Preferred Plus","5x114.3",67.1,"M12x1.5",40,50,17,20,7,8.5,3,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mazda","cx-50","S Premium","5x114.3",67.1,"M12x1.5",40,50,17,20,7,8.5,3,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mazda","cx-50","S Premium Plus","5x114.3",67.1,"M12x1.5",40,50,17,20,7,8.5,3,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mazda","cx-50","S Select","5x114.3",67.1,"M12x1.5",40,50,17,20,7,8.5,3,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mazda","cx-50","Turbo","5x114.3",67.1,"M12x1.5",40,50,17,20,7,8.5,3,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mazda","cx-50","Turbo Meridian Edition","5x114.3",67.1,"M12x1.5",40,50,17,20,7,8.5,3,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mazda","cx-50","Turbo Premium","5x114.3",67.1,"M12x1.5",40,50,17,20,7,8.5,3,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mazda","cx-50","Turbo Premium Plus","5x114.3",67.1,"M12x1.5",40,50,17,20,7,8.5,3,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mazda","cx-9","Carbon Edition","5x114.3",67.1,"M12x1.5",40,50,18,20,7.5,8.5,2,"generation_inherit_2024","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-9","Grand Touring","5x114.3",67.1,"M12x1.5",40,50,18,20,7.5,8.5,2,"generation_inherit_2024","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-9","Signature","5x114.3",67.1,"M12x1.5",40,50,18,20,7.5,8.5,2,"generation_inherit_2024","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-9","Sport","5x114.3",67.1,"M12x1.5",40,50,18,20,7.5,8.5,2,"generation_inherit_2024","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-9","Touring","5x114.3",67.1,"M12x1.5",40,50,18,20,7.5,8.5,2,"generation_inherit_2024","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-90","PHEV Premium","5x114.3",67.1,"M12x1.5",40,50,19,21,8,9,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-90","PHEV Premium Plus","5x114.3",67.1,"M12x1.5",40,50,19,21,8,9,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-90","S Preferred","5x114.3",67.1,"M12x1.5",40,50,19,21,8,9,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-90","S Preferred Plus","5x114.3",67.1,"M12x1.5",40,50,19,21,8,9,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-90","S Premium","5x114.3",67.1,"M12x1.5",40,50,19,21,8,9,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-90","S Premium Plus","5x114.3",67.1,"M12x1.5",40,50,19,21,8,9,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-90","S Select","5x114.3",67.1,"M12x1.5",40,50,19,21,8,9,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-90","Turbo S","5x114.3",67.1,"M12x1.5",40,50,19,21,8,9,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-90","Turbo S Premium","5x114.3",67.1,"M12x1.5",40,50,19,21,8,9,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","cx-90","Turbo S Premium Plus","5x114.3",67.1,"M12x1.5",40,50,19,21,8,9,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","mazda3","Base, Select, Preferred, Premium, Carbon Edition, Turbo","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","sibling_aggregation","Multiple trims grouped: Base, Select, Preferred, Premium, Carbon Edition, Turbo"
2025,"mazda","mazda3","Carbon Edition","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","mazda3","Preferred","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","mazda3","Premium","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","mazda3","Select","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","mazda3","Turbo","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","mazda3","Turbo Premium","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","mazda3","Turbo Premium Plus","5x114.3",67.1,"M12x1.5",45,55,16,18,6.5,7.5,2,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","mx-5-miata","Club","5x114.3",54.1,"M12x1.5",40,55,16,17,6.5,7,2,"cleanup_legacy_mazda_mx-5-miata","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","mx-5-miata","Grand Touring","5x114.3",54.1,"M12x1.5",40,55,16,17,6.5,7,2,"cleanup_legacy_mazda_mx-5-miata","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","mx-5-miata","RF Club","5x114.3",54.1,"M12x1.5",40,55,16,17,6.5,7,2,"cleanup_legacy_mazda_mx-5-miata","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","mx-5-miata","RF Grand Touring","5x114.3",54.1,"M12x1.5",40,55,16,17,6.5,7,2,"cleanup_legacy_mazda_mx-5-miata","plausible_shared","Multiple specs with reasonable spread"
2025,"mazda","mx-5-miata","Sport","5x114.3",54.1,"M12x1.5",40,55,16,17,6.5,7,2,"cleanup_legacy_mazda_mx-5-miata","plausible_shared","Multiple specs with reasonable spread"
2025,"mclaren","artura","Artura/Artura Spider","5x112",57.1,"M14x1.25",40,60,19,20,8.5,11,2,"generation","plausible_shared","Multiple specs with reasonable spread"
2025,"mclaren","gt","GT","5x112",57.1,"M14x1.25",40,60,20,21,8,11,2,"generation","plausible_shared","Multiple specs with reasonable spread"
2025,"mercedes","a-class","A 220","5x112",66.6,"M14x1.5",45,52,16,19,6.5,8,4,"generation-baseline","min_diameter_below_oem","Min diameter 16"" < expected 17"" for 2025 a-class"
2025,"mercedes","a-class","A 220 4MATIC","5x112",66.6,"M14x1.5",45,52,16,19,6.5,8,4,"generation-baseline","min_diameter_below_oem","Min diameter 16"" < expected 17"" for 2025 a-class"
2025,"mercedes","a-class","AMG A 35 4MATIC","5x112",66.6,"M14x1.5",45,52,16,19,6.5,8,4,"generation-baseline","min_diameter_below_oem","Min diameter 16"" < expected 17"" for 2025 a-class"
2025,"mercedes","amg-gt","AMG GT","5x112",66.6,"M14x1.5",25,60,19,20,9,11,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2025,"mercedes","amg-gt","AMG GT Black Series","5x112",66.6,"M14x1.5",25,60,19,20,10,12,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2025,"mercedes","amg-gt","AMG GT C","5x112",66.6,"M14x1.5",25,60,19,20,9,11,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2025,"mercedes","amg-gt","AMG GT R","5x112",66.6,"M14x1.5",25,60,19,20,10,12,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2025,"mercedes","amg-gt","AMG GT R Pro","5x112",66.6,"M14x1.5",25,60,19,20,10,12,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
