id,year,make,model,trim,tire_count,wheel_count,package_count,category,failure_reason,root_cause,tire_sizes,bolt_pattern,wheel_diams
a133f7c9-6d81-4764-b304-106fa53fcdd9,1973,Dodge,challenger,Base,0,175,0,C,only vintage/non-standard sizes: E70-14,vintage_tire_size,E70-14,5x115,14
988361b5-3261-4185-bd24-a404075e9c0b,1974,Dodge,challenger,SE,0,175,0,C,only vintage/non-standard sizes: E70-14,vintage_tire_size,E70-14,5x115,14
3c2f2a9e-1146-4bf7-9fde-6c8389f905fc,1966,Dodge,charger,Base,0,175,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x115,14
fa992ac5-4aad-4694-bbca-b4e0c1976d45,1967,Dodge,charger,426 Hemi,0,175,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x115,14
7857e1f5-c498-4d94-8a0a-a05c20af94fa,1968,Dodge,charger,Base,0,175,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x115,14
75cb52b6-f6a5-46ea-85e0-982b121f8581,1969,Dodge,charger,Base,0,175,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x115,14
ee37326f-6823-4ff1-a7e5-b9776aa02ad8,1970,Dodge,charger,Base,0,175,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x115,14
2e7b9dfe-3137-4b02-bb84-e6b6c90bffd9,1971,Dodge,charger,Base,0,175,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x115,14
07929b29-91f5-4280-a9bd-a018f6b9b595,1953,Ford,F-100,Base,0,156,0,C,only vintage/non-standard sizes: 7.50-16,vintage_tire_size,7.50-16,5x139.7,15
78e0743c-949a-4490-bea4-10886aae60f6,1954,Ford,F-100,Base,0,156,0,C,only vintage/non-standard sizes: 7.50-16,vintage_tire_size,7.50-16,5x139.7,15
257a418a-867d-43a6-9bf2-9681cf1687f9,1955,Ford,F-100,Base,0,156,0,C,only vintage/non-standard sizes: 7.50-16,vintage_tire_size,7.50-16,5x139.7,15
fbf83403-5439-4830-b41e-d217356a5881,1956,Ford,F-100,Base,0,156,0,C,only vintage/non-standard sizes: 7.50-16,vintage_tire_size,7.50-16,5x139.7,15
da30cfd9-d859-4804-b92c-57517cf5f950,1957,Ford,F-100,Base,0,156,0,C,only vintage/non-standard sizes: 7.50-16,vintage_tire_size,7.50-16,5x139.7,15
a9978af9-1050-46bf-9c75-c4f40cc5c4fb,1958,Ford,F-100,Base,0,156,0,C,only vintage/non-standard sizes: 7.50-16,vintage_tire_size,7.50-16,5x139.7,15
3896807f-cec1-41fa-81d4-a263902bb9d9,1959,Ford,F-100,Base,0,156,0,C,only vintage/non-standard sizes: 7.50-16,vintage_tire_size,7.50-16,5x139.7,15
de03b756-ec72-4196-a73e-be7693cd1438,1960,Ford,F-100,Base,0,156,0,C,only vintage/non-standard sizes: 7.50-16,vintage_tire_size,7.50-16,5x139.7,15
8bb3d944-8a87-478d-b4d8-14675db529c0,1961,Ford,F-100,Base,0,156,0,C,only vintage/non-standard sizes: 7.50-16,vintage_tire_size,7.50-16,5x139.7,15
24425204-39a3-4a64-a53e-060e304a85f5,1962,Ford,F-100,Base,0,156,0,C,only vintage/non-standard sizes: 7.50-16,vintage_tire_size,7.50-16,5x139.7,15
01aeaf22-e566-4f6c-b126-337142986de0,1963,Ford,F-100,Base,0,156,0,C,only vintage/non-standard sizes: 7.50-16,vintage_tire_size,7.50-16,5x139.7,15
23a6ca39-7816-454c-a1a5-bbe63c65f89e,1964,Ford,F-100,Base,0,156,0,C,only vintage/non-standard sizes: 7.50-16,vintage_tire_size,7.50-16,5x139.7,15
6cd95bed-1de6-4df2-8d9f-aad531562cfc,1965,Ford,F-100,Base,0,156,0,C,only vintage/non-standard sizes: 7.50-16,vintage_tire_size,7.50-16,5x139.7,15
c3636c63-c3fa-4aa6-b793-79cc522f4524,1966,Ford,F-100,Base,0,156,0,C,only vintage/non-standard sizes: 7.50-16,vintage_tire_size,7.50-16,5x139.7,15
08fe73c2-8c75-4853-8769-e19aa988b8ef,1977,Ford,F-150,Base,0,156,0,C,only vintage/non-standard sizes: L78-15,vintage_tire_size,L78-15,5x139.7,15
2c27e168-1304-43ee-88f2-05b3c70e047d,1978,Ford,F-150,Base,0,156,0,C,only vintage/non-standard sizes: L78-15,vintage_tire_size,L78-15,5x139.7,15
f902b904-2870-4d8a-8208-e339051f2341,1979,Ford,F-150,Base,0,156,0,C,only vintage/non-standard sizes: L78-15,vintage_tire_size,L78-15,5x139.7,15
81ea9a79-cffb-41e8-8455-25c27cbceede,2008,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
f8e6079b-fd26-4663-ac4d-21a501e8d54b,2009,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
f9fffe7b-153b-475e-86df-bb493e0bff29,2010,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
ac4f965f-a970-4f98-838b-2c5c40db03a4,2011,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
9f44f519-816d-4c0f-a333-f73ee4230f70,2012,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
8d2327c1-9723-45af-99ff-878cfe12a14e,2013,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
ff7e4dd8-5ac6-4abb-99bd-c4a6705e2abb,2014,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
2d2cb9ec-350d-48cb-95a7-1321ddcde54e,2015,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
6fe11119-0a69-488d-a960-c7f1724ddac8,2016,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
efe0e0e6-d91a-483f-bc70-8872a0d98bbd,2017,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
98390c66-642d-42f6-a2c3-93703dfd9b81,2019,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
78a1057f-2b8c-48b2-93e2-4ec0ba9b6650,2020,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
8cfdc438-3b33-4aa0-9184-9b3757776062,2021,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
2de71a3d-797f-44f2-b48f-a2281744b193,2022,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
e81c30a1-3c45-441f-9b6f-605b11f295e7,2023,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
e297e490-7257-4949-b1cc-edddbdef5f0e,2024,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
fcd36cd4-1013-4199-8576-7ccd600b1e17,2025,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
a641f6d0-970d-4258-902f-08176cdf3fc5,2026,Ford,F-450 Super Duty,DRW,0,38,0,C,no tire inventory for size(s),missing_inventory_tires,LT225/70R19.5,8x200,20
28dd5625-cdeb-465f-bf0c-0c30a5a7e80b,1966,Ford,Fairlane,Base,0,344,0,C,only vintage/non-standard sizes: E70-14,vintage_tire_size,E70-14,5x114.3,14
fbfbd4b5-6559-4ac2-b25a-b1053eb82be2,1967,Ford,Fairlane,Base,0,344,0,C,only vintage/non-standard sizes: E70-14,vintage_tire_size,E70-14,5x114.3,14
5d6bb47f-9a3b-4738-ac63-0a8729efc1b0,1968,Ford,Fairlane,Base,0,344,0,C,only vintage/non-standard sizes: E70-14,vintage_tire_size,E70-14,5x114.3,14
40ca16c2-cf89-4138-b875-3f525b1a636f,1969,Ford,Fairlane,Base,0,344,0,C,only vintage/non-standard sizes: E70-14,vintage_tire_size,E70-14,5x114.3,14
9f15886a-dd73-4ba2-89b9-02cae14f55d9,1970,Ford,Fairlane,Base,0,344,0,C,only vintage/non-standard sizes: E70-14,vintage_tire_size,E70-14,5x114.3,14
e4108c74-4d71-45e9-9e0b-55a019446346,1964,Ford,Falcon,Base,0,988,0,C,only vintage/non-standard sizes: 6.50-13,vintage_tire_size,6.50-13,5x114.3,13
9e130237-2adb-49f9-a850-850815efabc2,1965,Ford,Falcon,Base,0,988,0,C,only vintage/non-standard sizes: 6.50-13,vintage_tire_size,6.50-13,5x114.3,13
d0eae626-d759-43dd-8789-e5c3c67eb113,1966,Ford,Falcon,Base,0,988,0,C,only vintage/non-standard sizes: 6.50-13,vintage_tire_size,6.50-13,5x114.3,13
954c6ff3-2902-44ae-825e-741ff35a93a3,1967,Ford,Falcon,Base,0,988,0,C,only vintage/non-standard sizes: 6.50-13,vintage_tire_size,6.50-13,5x114.3,13
bb95c2e4-23da-4252-8d5f-0a398f2958dc,1968,Ford,Falcon,Base,0,344,0,C,only vintage/non-standard sizes: 6.95-14 C78-14,vintage_tire_size,6.95-14|C78-14,5x114.3,14
556ff155-5459-4f59-8eca-76ea88f996c6,1969,Ford,Falcon,Base,0,344,0,C,only vintage/non-standard sizes: C78-14 E78-14,vintage_tire_size,C78-14|E78-14,5x114.3,14
75da4d29-878e-4274-ab3d-5c2cd35a3c5a,1970,Ford,Falcon,Base,0,344,0,C,only vintage/non-standard sizes: C78-14 E78-14,vintage_tire_size,C78-14|E78-14,5x114.3,14
55b3b4f7-0e86-42fd-a1db-831355f89101,1965,Ford,Galaxie,Base,0,1048,0,C,only vintage/non-standard sizes: F70-15,vintage_tire_size,F70-15,5x114.3,15
7f11b0fe-5ea0-4ad6-ae79-3c50fe1c2fcc,1966,Ford,Galaxie,Base,0,1048,0,C,only vintage/non-standard sizes: F70-15,vintage_tire_size,F70-15,5x114.3,15
ad5cd786-1a4b-4ab4-b97b-3b5ab29b10ce,1967,Ford,Galaxie,Base,0,1048,0,C,only vintage/non-standard sizes: F70-15,vintage_tire_size,F70-15,5x114.3,15
6ea80f6f-752a-49ef-83bf-c7db633fd717,1968,Ford,Galaxie,Base,0,1048,0,C,only vintage/non-standard sizes: F70-15,vintage_tire_size,F70-15,5x114.3,15
ad2f62ae-6eae-4d80-9984-d1f0568c61ff,1969,Ford,Galaxie,Base,0,1048,0,C,only vintage/non-standard sizes: F70-15,vintage_tire_size,F70-15,5x114.3,15
967db7d9-7838-45c1-b5c5-641290fa6def,1970,Ford,Galaxie,Base,0,1048,0,C,only vintage/non-standard sizes: F70-15,vintage_tire_size,F70-15,5x114.3,15
90582f12-7dcc-4d2b-8026-517dc3962864,1971,Ford,Galaxie,Base,0,1048,0,C,only vintage/non-standard sizes: F70-15,vintage_tire_size,F70-15,5x114.3,15
5f0a60bc-4388-4283-b6c2-e9ce34f90d37,1970,Ford,Maverick,Base,0,344,0,C,only vintage/non-standard sizes: E78-14,vintage_tire_size,E78-14,5x114.3,14
f5a95653-4de7-4f42-8caf-20ce1ef2578c,1971,Ford,Maverick,Base,0,344,0,C,only vintage/non-standard sizes: E78-14,vintage_tire_size,E78-14,5x114.3,14
e82416c9-74fa-43b3-bebf-5f3d46c5a483,1972,Ford,Maverick,Base,0,344,0,C,only vintage/non-standard sizes: E78-14,vintage_tire_size,E78-14,5x114.3,14
30b30d54-ed33-4a19-8e9c-873a9c558ff9,1973,Ford,Maverick,Base,0,344,0,C,only vintage/non-standard sizes: E78-14,vintage_tire_size,E78-14,5x114.3,14
55d45379-4007-4138-a8f7-dd889f469670,1974,Ford,Maverick,Base,0,344,0,C,only vintage/non-standard sizes: E78-14,vintage_tire_size,E78-14,5x114.3,14
ed2297ec-2c12-47eb-803f-3c176f60b387,1955,Ford,Thunderbird,Base,0,1048,0,C,only vintage/non-standard sizes: 6.70-15,vintage_tire_size,6.70-15,5x114.3,15
f0cdeb12-c33a-4b0d-b4c5-73bdb7ae68bf,1956,Ford,Thunderbird,Base,0,1048,0,C,only vintage/non-standard sizes: 6.70-15,vintage_tire_size,6.70-15,5x114.3,15
bc0d7bb9-7944-4538-a21c-3f78905fd1d4,1957,Ford,Thunderbird,Base,0,1048,0,C,only vintage/non-standard sizes: 6.70-15,vintage_tire_size,6.70-15,5x114.3,15
a6b3bfdd-984a-4477-9b2e-32c42a229bf2,1958,Ford,Thunderbird,Base,0,344,0,C,only vintage/non-standard sizes: 8.00-14,vintage_tire_size,8.00-14,5x114.3,14
e28ca8b6-2be3-40e4-b0fe-03dfc8e73a14,1959,Ford,Thunderbird,Base,0,344,0,C,only vintage/non-standard sizes: 8.00-14,vintage_tire_size,8.00-14,5x114.3,14
17bbbd1b-28af-47af-aba9-2157f651797d,1960,Ford,Thunderbird,Base,0,344,0,C,only vintage/non-standard sizes: 8.00-14,vintage_tire_size,8.00-14,5x114.3,14
af5326a2-63ce-4682-875d-bb26d7920a9b,1961,Ford,Thunderbird,Base,0,344,0,C,only vintage/non-standard sizes: 8.00-14,vintage_tire_size,8.00-14,5x114.3,14
e78174f9-20f9-4f64-ba58-c5eb28c64f20,1962,Ford,Thunderbird,Base,0,344,0,C,only vintage/non-standard sizes: 8.00-14,vintage_tire_size,8.00-14,5x114.3,14
89788eb4-0356-4daa-b16c-55053d8048d1,1963,Ford,Thunderbird,Base,0,344,0,C,only vintage/non-standard sizes: 8.00-14,vintage_tire_size,8.00-14,5x114.3,14
2b6b3e3a-58f2-4807-9c3b-77c74e8d601a,1964,Ford,Thunderbird,Base,0,1048,0,C,only vintage/non-standard sizes: 8.15-15,vintage_tire_size,8.15-15,5x114.3,15
0cb1a20f-7ce8-444c-9a70-994894ae62fa,1965,Ford,Thunderbird,Base,0,1048,0,C,only vintage/non-standard sizes: 8.15-15,vintage_tire_size,8.15-15,5x114.3,15
d1409f91-49e1-40ad-b202-fb10f0df9dcd,1966,Ford,Thunderbird,Base,0,1048,0,C,only vintage/non-standard sizes: 8.15-15,vintage_tire_size,8.15-15,5x114.3,15
6fc61a3a-a3de-436a-a5bc-bb3560ebbf1e,1968,Ford,Torino,Base,0,344,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x114.3,14
c388f18d-89c9-4d25-bd30-fc573e998b87,1969,Ford,Torino,Base,0,344,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x114.3,14
9ef40224-8c43-4930-8253-083f9f48fc2a,1970,Ford,Torino,Base,0,344,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x114.3,14
835422cc-b25e-426a-b9a8-dfa9c59b126b,1971,Ford,Torino,Base,0,344,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x114.3,14
eba08394-d437-4155-866e-df1fbd635327,1972,Ford,Torino,Base,0,344,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x114.3,14
30f0525f-7fee-4d14-a362-af9449331b05,1965,Ford,mustang,Base,0,344,0,C,only vintage/non-standard sizes: 6.95-14,vintage_tire_size,6.95-14,5x114.3,14
9dfe7456-d6ee-47b9-a441-07c6f833ffc3,1966,Ford,mustang,Base,0,344,0,C,only vintage/non-standard sizes: 6.95-14,vintage_tire_size,6.95-14,5x114.3,14
944a729c-a7a0-43d9-b70c-666725d34cb6,1967,Ford,mustang,Shelby GT350,0,1048,0,C,only vintage/non-standard sizes: E70-15,vintage_tire_size,E70-15,5x114.3,15
ba1e20b8-a0ce-449d-b04a-bf8483b19d4b,1968,Ford,mustang,Shelby GT500,0,1048,0,C,only vintage/non-standard sizes: E70-15,vintage_tire_size,E70-15,5x114.3,15
07fc1a68-3384-4ee0-8f2a-a04dbd8ba532,1969,Ford,mustang,Shelby GT500,0,1048,0,C,only vintage/non-standard sizes: F60-15,vintage_tire_size,F60-15,5x114.3,15
73f5e379-bcad-4ca3-bff0-97b6d9e4adb2,1970,Ford,mustang,Base,0,344,0,C,only vintage/non-standard sizes: E70-14,vintage_tire_size,E70-14,5x114.3,14
fd8b30dd-f68a-4e66-8ed5-d3001a8912eb,1971,Ford,mustang,Base,0,344,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x114.3,14
7c27a8e5-61f8-432e-8f75-b6dff122fff6,1972,Ford,mustang,Base,0,344,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x114.3,14
7c41f0c1-b883-426f-aa7c-e58ef85947a3,1973,Ford,mustang,Base,0,344,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x114.3,14
ec69236b-c9de-4489-b003-59874b38f4d0,1992,Hummer,H1,Base,0,421,1,C,only vintage/non-standard sizes: 37x12.50R17,vintage_tire_size,37x12.50R17,8x165.1,
2f3b1052-de5e-49f4-b1ac-15ed3db40361,1993,Hummer,H1,Base,0,421,1,C,only vintage/non-standard sizes: 37x12.50R17,vintage_tire_size,37x12.50R17,8x165.1,
ef376ca0-bbe8-4449-96d8-008d0c7dc52e,1994,Hummer,H1,Base,0,421,1,C,only vintage/non-standard sizes: 37x12.50R17,vintage_tire_size,37x12.50R17,8x165.1,
7f9cdc82-9ebc-4f12-bdc7-a159fa21e99d,1995,Hummer,H1,Base,0,421,1,C,only vintage/non-standard sizes: 37x12.50R17,vintage_tire_size,37x12.50R17,8x165.1,
b06330a8-5d7c-4f37-9157-f983880f9cc9,1996,Hummer,H1,Base,0,421,4,C,only vintage/non-standard sizes: 37x12.50R16.5,vintage_tire_size,37x12.50R16.5,8x165.1,17
09ce8d31-725c-45ae-9883-ebc3676d18bc,1997,Hummer,H1,Base,0,421,4,C,only vintage/non-standard sizes: 37x12.50R16.5,vintage_tire_size,37x12.50R16.5,8x165.1,17
9dd09296-ca78-42eb-b736-9deb451e40be,1998,Hummer,H1,Base,0,421,4,C,only vintage/non-standard sizes: 37x12.50R16.5,vintage_tire_size,37x12.50R16.5,8x165.1,17
7002acb7-7e37-4452-91ac-ac91ad9553ae,1999,Hummer,H1,Base,0,421,4,C,only vintage/non-standard sizes: 37x12.50R16.5,vintage_tire_size,37x12.50R16.5,8x165.1,17
9d2e277c-5975-4f9d-8584-5af9308a716b,2000,Hummer,H1,Base,0,421,4,C,only vintage/non-standard sizes: 37x12.50R17,vintage_tire_size,37x12.50R17,8x165.1,17
8be71afa-8f63-48e8-976c-c4f209903fc2,2001,Hummer,H1,Base,0,421,4,C,only vintage/non-standard sizes: 37x12.50R17,vintage_tire_size,37x12.50R17,8x165.1,17
54bb72bb-1b6e-43ff-8153-0c3bf4500277,2002,Hummer,H1,Base,0,421,4,C,only vintage/non-standard sizes: 37x12.50R17,vintage_tire_size,37x12.50R17,8x165.1,17
3968dc60-80dc-418a-a2db-0aec32ece01e,2003,Hummer,H1,Base,0,421,4,C,only vintage/non-standard sizes: 37x12.50R17,vintage_tire_size,37x12.50R17,8x165.1,17
b97735aa-b9bc-4684-a430-d089cf5b832b,2004,Hummer,H1,Base,0,421,4,C,only vintage/non-standard sizes: 37x12.50R17,vintage_tire_size,37x12.50R17,8x165.1,17
db32832f-0c5e-4d50-aec1-62011d61d801,2005,Hummer,H1,Base,0,421,4,C,only vintage/non-standard sizes: 37x12.50R17,vintage_tire_size,37x12.50R17,8x165.1,17
b4dad97f-53bf-4379-af6e-0044ff03356b,2006,Hummer,H1,Base,0,421,4,C,only vintage/non-standard sizes: 37x12.50R17,vintage_tire_size,37x12.50R17,8x165.1,17
d2b8ed72-327b-4f37-930e-09a9b16d51dd,2018,Infiniti,Q50,Hybrid Luxe (RWD),0,1053,3,C,only vintage/non-standard sizes: 245/40RF19,vintage_tire_size,245/40RF19,5x114.3,
24ce5156-2e42-4bf8-99ef-bf42dca0e1cb,2018,Infiniti,Q50,Sport (AWD),0,1053,3,C,only vintage/non-standard sizes: P245/40RF19,vintage_tire_size,P245/40RF19,5x114.3,
44ee4e03-9550-4854-b543-d0e5def8f7c6,2018,Infiniti,Q50,Pure (RWD),0,1053,3,C,only vintage/non-standard sizes: P225/55RF17,vintage_tire_size,P225/55RF17,5x114.3,
74a5b943-0a0d-47e8-8589-cebfb0c53152,2018,Infiniti,Q50,Sport (RWD),0,1053,3,C,only vintage/non-standard sizes: 245/40RF19,vintage_tire_size,245/40RF19,5x114.3,
85d61016-139a-4bc5-a1ec-3fdfde8c36af,2018,Infiniti,Q50,Pure (AWD),0,1053,3,C,only vintage/non-standard sizes: P225/55RF17,vintage_tire_size,P225/55RF17,5x114.3,
d7ca4e15-2ef4-4884-9bb8-f810d79613c3,2018,Infiniti,Q50,Hybrid Luxe (AWD),0,1053,3,C,only vintage/non-standard sizes: P245/40RF19,vintage_tire_size,P245/40RF19,5x114.3,
560c906e-976d-40c0-85b8-39a16e2b5435,2018,Infiniti,Q50,Red Sport 400 (AWD),0,1053,3,C,only vintage/non-standard sizes: P245/40RF19,vintage_tire_size,P245/40RF19,5x114.3,
50b1446b-1501-4edf-b536-b1b4d07a29a9,2018,Infiniti,Q60,Sport (AWD),0,1053,3,C,only vintage/non-standard sizes: P255/40RF19,vintage_tire_size,P255/40RF19,5x114.3,
802e1dff-c2e5-4aba-9b92-0e982cb4fa9b,2018,Infiniti,Q60,Luxe,0,1053,3,C,only vintage/non-standard sizes: P255/40RF19,vintage_tire_size,P255/40RF19,5x114.3,
9891750e-df69-4ce7-a2e7-ef4867e7711e,2018,Infiniti,Q60,Sport (RWD),0,1053,3,C,only vintage/non-standard sizes: 255/40RF19,vintage_tire_size,255/40RF19,5x114.3,
dc10420a-0faf-4b29-b75a-e5e54ba13a39,2018,Infiniti,Q60,Pure,0,1053,3,C,only vintage/non-standard sizes: P255/40RF19,vintage_tire_size,P255/40RF19,5x114.3,
90a64f27-2d16-4409-afb8-7a43520a8243,2018,Lexus,LC500,Base,0,359,3,C,only vintage/non-standard sizes: 245/40RF21 245/45RF20 275/35RF21,vintage_tire_size,245/40RF21|245/45RF20|275/35RF21|275/40RF20,5x120,20|21
3c056c0b-bd51-4093-bd7e-c899f349d1c8,2018,Lexus,LC500h,Base,0,359,3,C,only vintage/non-standard sizes: 245/40RF21 245/45RF20 275/35RF21,vintage_tire_size,245/40RF21|245/45RF20|275/35RF21|275/40RF20,5x120,20|21
9127b668-bcb0-4f92-adaf-fe428e73e5ae,2018,Lexus,LS500,Base,0,618,2,C,only vintage/non-standard sizes: 245/45RF20 245/50RF19,vintage_tire_size,245/45RF20|245/50RF19,5x120,
351f10a9-3c6e-413a-b602-7c0513b9b14e,2018,Lexus,LS500,F Sport,0,555,3,C,only vintage/non-standard sizes: 245/45RF20 275/40RF20,vintage_tire_size,245/45RF20|275/40RF20,5x120,20
f99af573-0e83-4c3f-a393-f32dea764408,2018,Lexus,LS500h,Base,0,618,2,C,only vintage/non-standard sizes: 245/45RF20 245/50RF19,vintage_tire_size,245/45RF20|245/50RF19,5x120,
e39181b7-d615-456c-9be6-c038e16d0c34,2019,Lexus,lc,LC 500h,0,1053,3,C,only vintage/non-standard sizes: 245/45RF20 275/40RF20,vintage_tire_size,245/45RF20|275/40RF20,5x114.3,20
ccd4a1e3-caa6-4bba-a43d-462c55b665f2,2018,Mercedes-Benz,G550 4x4,Base,0,69,0,C,no tire inventory for size(s),missing_inventory_tires,325/55R22,5x130,
b67a979a-d67a-44e5-b855-1978b0cdbe53,1964,Mercury,Comet,Base,0,15,1,C,only vintage/non-standard sizes: 6.50-13 6.95-14,vintage_tire_size,6.50-13|6.95-14,4x114.3,13|14
a990e2a8-65e7-49c4-8418-2ea23d086367,1965,Mercury,Comet,Base,0,15,1,C,only vintage/non-standard sizes: 6.50-13 6.95-14,vintage_tire_size,6.50-13|6.95-14,4x114.3,13|14
4fe91b94-eb38-4b9f-8810-415a7acb0472,1966,Mercury,Comet,Base,0,344,0,C,only vintage/non-standard sizes: 7.35-14 7.75-14,vintage_tire_size,7.35-14|7.75-14,5x114.3,14
9972457b-3011-41a4-8025-0d1358a3d1b0,1967,Mercury,Comet,Base,0,344,0,C,only vintage/non-standard sizes: 7.35-14 7.75-14 E70-14,vintage_tire_size,7.35-14|7.75-14|E70-14,5x114.3,14
1b6e9d02-7c79-49e0-a66d-841dbbcbbcd7,1968,Mercury,Cyclone,Base,0,344,0,C,only vintage/non-standard sizes: E78-14 F70-14 F78-14,vintage_tire_size,E78-14|F70-14|F78-14,5x114.3,14
a693e0c9-c571-4d89-b2ae-ba2c9bc80e64,1969,Mercury,Cyclone,Base,0,344,0,C,only vintage/non-standard sizes: E78-14 F70-14 F78-14,vintage_tire_size,E78-14|F70-14|F78-14,5x114.3,14
30d3b69c-539e-40b4-a1cd-60425da9c9ea,1970,Mercury,Cyclone,Base,0,344,0,C,only vintage/non-standard sizes: E78-14 F70-14 G70-14,vintage_tire_size,E78-14|F70-14|G70-14,5x114.3,14
60aea393-2da6-41f9-8207-ee340bc83ff1,1971,Mercury,Cyclone,Base,0,344,0,C,only vintage/non-standard sizes: E78-14 F70-14 G70-14,vintage_tire_size,E78-14|F70-14|G70-14,5x114.3,14
03e5d610-37c4-4e91-b803-326819794924,2018,Nissan,GT-R,Premium,0,1053,3,C,only vintage/non-standard sizes: 255/40RF20 255/40ZRF20 285/35RF20,vintage_tire_size,255/40RF20|255/40ZRF20|285/35RF20|285/35ZRF20,5x114.3,20
caeb2964-1286-4c66-a310-3b281c90cc36,2018,Nissan,GT-R,Nismo,0,1053,3,C,only vintage/non-standard sizes: 255/40ZRF20 285/35ZRF20,vintage_tire_size,255/40ZRF20|285/35ZRF20,5x114.3,20
802dab9f-ab01-456c-806d-b9d2e7d32710,2018,Nissan,GT-R,Track Edition,0,1053,3,C,only vintage/non-standard sizes: 255/40ZRF20 285/35ZRF20,vintage_tire_size,255/40ZRF20|285/35ZRF20,5x114.3,20
26a6b12c-a7bc-4303-ada7-20196205f8cd,2018,Nissan,GT-R,Pure,0,1053,3,C,only vintage/non-standard sizes: 255/40RF20 255/40ZRF20 285/35RF20,vintage_tire_size,255/40RF20|255/40ZRF20|285/35RF20|285/35ZRF20,5x114.3,20
e7faea80-0639-48f2-91ff-5b1532979340,1965,Plymouth,Belvedere,Base,0,344,0,C,only vintage/non-standard sizes: 735-14 775-14,vintage_tire_size,735-14|775-14,5x114.3,14
fe5857da-c4f5-4493-867f-00105c78e72f,1966,Plymouth,Belvedere,Base,0,344,0,C,only vintage/non-standard sizes: 735-14 775-14,vintage_tire_size,735-14|775-14,5x114.3,14
241d38d1-1e03-4357-ad52-538cb7eb7f2f,1967,Plymouth,Belvedere,Base,0,344,0,C,only vintage/non-standard sizes: 735-14 775-14,vintage_tire_size,735-14|775-14,5x114.3,14
9fc6c8c5-c988-4d23-8d6b-02b991fc34bf,1968,Plymouth,Belvedere,Base,0,344,0,C,only vintage/non-standard sizes: 775-14 825-14 F70-15,vintage_tire_size,775-14|825-14|F70-15,5x114.3,14|15
474228dd-9d15-4334-a13e-6c0f087510d8,1969,Plymouth,Belvedere,Base,0,344,0,C,only vintage/non-standard sizes: 735-14 775-14 F70-15,vintage_tire_size,735-14|775-14|F70-15,5x114.3,14|15
